Country,Gender,population,Income,incomepc,Age,Education,pc,Videogames,Piano,Teamsport,gym,Restaurant,Charity,Ecommerce,Information,taste,segments
FR,1,30000,84999.5,42499.75,59,Bac+5,2,0,0,0,0,1,0,1,"Oui, partiellement",0,1
UK,1,30000,34995.00000000001,17497.500000000004,71,Bac+5,2,0,0,1,0,1,0,1,"Oui, tout à fait",0,2
FR,0,30000,10000.0,10000.0,36,Bac+2/Bac+3,1,1,0,0,0,1,0,1,"Oui, partiellement",5,2
UK,1,30000,34995.00000000001,17497.500000000004,42,Bac,2,1,0,1,0,1,0,1,"Oui, partiellement",0,3
UK,0,750000,34995.00000000001,34995.00000000001,38,Bac+2/Bac+3,1,0,0,0,0,1,0,1,"Oui, tout à fait",0,0
DE,0,30000,10000.0,10000.0,51,Collège,1,0,0,0,0,0,0,1,"Oui, tout à fait",5,2
DE,0,30000,10000.0,5000.0,22,Bac+2/Bac+3,2,1,0,0,0,1,0,1,"Oui, partiellement",10,3
FR,0,30000,34995.00000000001,17497.500000000004,69,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",0,2
ES,1,75000,10000.0,3333.3333333333335,47,Collège,3,1,0,0,0,1,0,1,"Oui, tout à fait",5,3
DE,1,1000000,54999.5,54999.5,65,Bac+5,1,0,0,1,0,0,0,1,"Oui, partiellement",0,1
UK,1,30000,24999.5,12499.75,41,Bac,2,1,0,0,0,0,0,1,"Non, pas du tout",0,2
FR,1,1000,44999.5,14999.833333333334,32,Bac+2/Bac+3,3,1,0,0,0,1,0,0,"Non, pas du tout",10,3
UK,1,30000,10000.0,10000.0,33,Bac+5,1,1,0,0,0,0,0,1,"Oui, partiellement",0,2
ES,1,1000000,44999.5,11249.875,49,Bac+2/Bac+3,4,1,0,0,1,1,0,1,"Oui, partiellement",5,0
UK,0,30000,10000.0,5000.0,31,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, tout à fait",5,3
ES,0,1000000,54999.5,27499.75,69,Bac+5,2,0,0,0,0,1,0,1,"Non, pas du tout",0,0
FR,0,3500,34995.00000000001,34995.00000000001,33,Bac+5,1,0,0,1,0,1,0,1,"Oui, partiellement",0,1
ES,0,30000,24999.5,8333.166666666666,38,Bac+5,3,1,0,1,1,1,0,1,"Oui, partiellement",5,3
UK,1,75000,64999.5,21666.5,32,Bac+2/Bac+3,3,1,0,1,1,1,1,1,"Oui, tout à fait",10,3
FR,1,1000000,34995.00000000001,34995.00000000001,41,Doctorat,1,0,0,0,1,1,0,1,"Oui, partiellement",5,0
DE,0,750000,10000.0,5000.0,46,Bac,2,1,0,0,0,0,0,1,"Oui, partiellement",0,0
ES,0,75000,10000.0,3333.3333333333335,63,Bac+2/Bac+3,3,0,0,0,0,1,0,1,"Oui, tout à fait",10,2
DE,0,1000000,74999.5,74999.5,32,Bac+5,1,1,0,0,1,1,0,1,"Oui, tout à fait",0,1
FR,1,30000,10000.0,10000.0,54,Bac,1,0,0,0,0,0,0,1,"Oui, tout à fait",5,2
DE,1,30000,10000.0,10000.0,24,Bac,1,1,0,0,1,0,0,1,"Oui, tout à fait",0,3
ES,0,30000,24999.5,24999.5,44,Bac+2/Bac+3,1,1,0,0,0,0,0,1,"Oui, partiellement",5,2
UK,1,30000,24999.5,24999.5,30,Bac+2/Bac+3,1,1,0,1,0,1,0,1,"Oui, partiellement",5,2
ES,0,30000,34995.00000000001,8748.750000000002,23,Bac+2/Bac+3,4,1,0,0,0,1,0,1,"Oui, partiellement",0,3
UK,0,30000,24999.5,6249.875,53,Bac+2/Bac+3,4,1,0,0,0,1,0,1,"Oui, partiellement",10,3
DE,0,30000,34995.00000000001,34995.00000000001,34,Bac,1,1,0,0,0,1,0,1,"Oui, partiellement",5,1
FR,1,30000,34995.00000000001,8748.750000000002,41,Bac+2/Bac+3,4,0,0,0,0,0,1,0,"Oui, tout à fait",0,3
FR,1,30000,24999.5,12499.75,42,Bac,2,0,0,0,1,0,0,0,"Oui, partiellement",5,2
ES,1,30000,44999.5,11249.875,35,Bac+2/Bac+3,4,1,0,0,0,1,0,1,"Oui, tout à fait",0,3
UK,1,1000000,84999.5,21249.875,38,Bac+5,4,1,0,1,0,0,0,1,"Oui, tout à fait",20,0
FR,1,30000,84999.5,28333.166666666668,55,Bac+5,3,1,0,0,1,1,0,1,"Non, pas du tout",0,1
DE,0,30000,84999.5,42499.75,48,Bac+5,2,0,0,0,0,1,0,1,"Oui, tout à fait",20,1
UK,1,30000,84999.5,84999.5,39,Bac+5,1,1,0,1,1,1,0,1,"Oui, tout à fait",5,1
FR,0,3500,24999.5,8333.166666666666,39,Bac+2/Bac+3,3,1,0,1,1,0,0,0,"Oui, partiellement",10,3
DE,0,30000,74999.5,37499.75,72,Collège,2,1,0,0,0,1,0,1,"Oui, partiellement",5,1
FR,0,30000,24999.5,12499.75,26,Bac+5,2,1,0,1,0,1,0,1,"Oui, partiellement",10,3
UK,1,30000,10000.0,10000.0,18,Bac,1,1,0,0,1,1,0,1,"Oui, partiellement",5,3
FR,1,1000,24999.5,12499.75,76,Bac,2,0,0,0,0,0,0,1,"Non, pas du tout",0,2
UK,0,75000,84999.5,16999.9,28,Bac+2/Bac+3,5,1,0,0,1,1,0,1,"Non, pas du tout",0,3
UK,1,30000,10000.0,3333.3333333333335,64,Bac,3,0,0,0,0,0,0,1,"Oui, partiellement",0,2
ES,0,1000000,34995.00000000001,17497.500000000004,32,Bac+2/Bac+3,2,1,0,1,0,1,0,1,"Oui, partiellement",10,0
FR,0,30000,10000.0,10000.0,29,Bac+2/Bac+3,1,0,0,0,0,1,0,1,"Oui, tout à fait",0,2
ES,0,750000,24999.5,12499.75,28,Bac+2/Bac+3,2,1,0,0,1,1,0,1,"Oui, partiellement",5,0
ES,1,75000,34995.00000000001,8748.750000000002,40,Bac+2/Bac+3,4,1,0,1,1,1,0,1,"Oui, tout à fait",5,3
UK,0,7500,24999.5,12499.75,71,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",0,2
DE,1,30000,24999.5,24999.5,31,Collège,1,1,0,0,0,0,0,1,"Oui, tout à fait",10,2
UK,0,750000,10000.0,2500.0,28,Bac+2/Bac+3,4,0,0,0,0,1,0,1,"Oui, partiellement",0,0
ES,0,30000,24999.5,8333.166666666666,69,Collège,3,0,0,0,0,1,0,1,"Non, pas du tout",0,2
ES,1,30000,54999.5,27499.75,33,Bac+5,2,1,0,0,1,1,0,1,"Oui, partiellement",5,1
ES,0,75000,34995.00000000001,8748.750000000002,32,Bac+2/Bac+3,4,0,0,0,1,1,0,1,"Oui, partiellement",10,3
DE,0,3500,24999.5,12499.75,40,Collège,2,0,0,0,0,0,0,1,"Oui, tout à fait",5,2
UK,0,30000,10000.0,5000.0,35,Bac+5,2,1,0,0,1,1,0,1,"Oui, partiellement",5,3
DE,0,75000,74999.5,24999.833333333332,41,Bac,3,1,0,1,1,1,0,1,"Oui, partiellement",5,1
ES,0,30000,24999.5,12499.75,62,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, partiellement",0,2
UK,1,30000,84999.5,14166.583333333334,45,Bac+2/Bac+3,6,1,0,0,0,1,0,1,"Oui, tout à fait",10,3
DE,1,1000,44999.5,44999.5,58,Collège,1,0,0,0,0,0,0,0,"Oui, partiellement",5,1
DE,0,3500,54999.5,27499.75,43,Collège,2,0,0,0,0,1,0,1,"Oui, partiellement",0,1
UK,1,30000,34995.00000000001,11665.000000000002,32,Bac,3,1,0,0,1,1,0,1,"Oui, tout à fait",5,3
FR,0,30000,10000.0,5000.0,33,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",0,2
DE,1,30000,64999.5,21666.5,54,Bac+5,3,1,0,0,1,1,0,1,"Oui, partiellement",5,1
ES,0,30000,44999.5,14999.833333333334,45,Bac+2/Bac+3,3,1,0,0,0,1,0,1,"Oui, partiellement",0,3
DE,1,1000,10000.0,10000.0,67,Bac,1,0,0,0,0,0,0,1,"Oui, partiellement",0,2
FR,1,1000000,64999.5,16249.875,32,Bac+5,4,1,0,1,1,1,0,1,"Oui, partiellement",10,0
DE,0,750000,34995.00000000001,34995.00000000001,33,Collège,1,1,0,1,0,1,0,1,"Non, pas du tout",5,0
FR,0,30000,10000.0,10000.0,32,Bac+5,1,0,0,0,1,1,0,1,"Oui, partiellement",10,2
DE,0,30000,34995.00000000001,34995.00000000001,38,Bac+5,1,0,0,0,1,1,0,1,"Oui, tout à fait",0,1
UK,0,1000000,54999.5,27499.75,33,Bac+5,2,1,0,1,1,1,0,1,"Oui, tout à fait",5,0
ES,0,30000,34995.00000000001,17497.500000000004,70,Bac,2,0,0,0,0,1,0,1,"Non, pas du tout",0,2
FR,0,30000,24999.5,24999.5,78,Bac,1,0,0,0,0,1,0,0,"Oui, partiellement",0,2
DE,0,750000,74999.5,18749.875,41,Bac+5,4,1,0,0,1,0,0,1,"Oui, tout à fait",5,0
FR,0,30000,24999.5,12499.75,71,Bac,2,0,0,0,0,1,0,1,"Non, pas du tout",0,2
FR,1,30000,10000.0,2500.0,54,Bac,4,1,0,0,0,0,0,1,"Oui, tout à fait",0,3
ES,1,30000,24999.5,6249.875,24,Bac+2/Bac+3,4,1,0,0,1,1,0,1,"Oui, tout à fait",10,3
DE,0,7500,64999.5,12999.9,36,Collège,5,1,0,0,0,1,0,1,"Oui, partiellement",5,3
UK,0,75000,44999.5,11249.875,51,Bac,4,1,0,0,1,1,0,1,"Oui, partiellement",5,3
UK,1,1000000,44999.5,44999.5,58,Bac+5,1,0,0,0,0,1,0,1,"Oui, tout à fait",5,0
DE,0,30000,24999.5,4166.583333333333,39,Collège,6,1,0,0,1,0,0,1,"Oui, partiellement",20,3
FR,0,30000,44999.5,22499.75,60,Bac+5,2,0,0,0,0,1,0,0,"Oui, partiellement",10,2
DE,0,3500,34995.00000000001,17497.500000000004,41,Collège,2,0,0,0,0,0,0,1,"Oui, partiellement",10,2
FR,1,30000,84999.5,21249.875,40,Doctorat,4,1,0,0,1,1,1,1,"Oui, tout à fait",0,1
UK,1,75000,44999.5,44999.5,39,Bac+5,1,1,0,0,1,1,0,1,"Oui, tout à fait",5,1
FR,0,30000,24999.5,8333.166666666666,44,Bac,3,0,0,0,0,1,0,1,"Oui, partiellement",5,3
FR,1,30000,34995.00000000001,17497.500000000004,62,Bac,2,1,0,1,1,1,0,1,"Oui, tout à fait",10,2
DE,0,1000,44999.5,14999.833333333334,45,Collège,3,0,0,1,0,1,0,1,"Oui, partiellement",5,3
ES,0,1000,10000.0,5000.0,40,Collège,2,1,0,0,0,1,0,1,"Oui, tout à fait",10,3
DE,0,30000,10000.0,10000.0,67,Bac,1,0,0,0,0,1,0,1,"Oui, partiellement",10,2
DE,0,30000,10000.0,5000.0,54,Collège,2,1,0,0,0,0,0,0,"Oui, partiellement",5,2
UK,1,75000,10000.0,10000.0,62,Bac,1,0,0,0,0,1,0,1,"Oui, partiellement",5,2
UK,0,7500,44999.5,44999.5,34,Doctorat,1,0,0,0,0,1,0,1,"Oui, tout à fait",0,1
FR,1,75000,34995.00000000001,11665.000000000002,31,Bac,3,1,0,1,0,1,0,1,"Oui, tout à fait",5,3
FR,1,1000,44999.5,14999.833333333334,52,Bac+5,3,1,0,0,1,0,0,1,"Oui, tout à fait",0,3
UK,1,75000,34995.00000000001,17497.500000000004,64,Bac,2,1,0,0,0,1,0,1,"Oui, tout à fait",10,2
DE,0,75000,34995.00000000001,17497.500000000004,30,Bac+2/Bac+3,2,0,0,0,1,1,0,1,"Oui, partiellement",10,3
ES,1,1000000,64999.5,12999.9,49,Bac+2/Bac+3,5,1,0,0,0,1,0,1,"Oui, partiellement",10,0
ES,1,30000,34995.00000000001,17497.500000000004,47,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, partiellement",0,2
ES,1,750000,44999.5,14999.833333333334,69,Bac+2/Bac+3,3,0,0,0,1,1,0,0,"Oui, partiellement",5,0
ES,1,30000,10000.0,2500.0,36,Bac+2/Bac+3,4,1,0,1,1,1,0,1,"Oui, tout à fait",10,3
ES,1,30000,10000.0,3333.3333333333335,21,Bac,3,1,0,0,1,1,0,1,"Oui, partiellement",5,3
FR,0,1000,74999.5,37499.75,61,Bac+2/Bac+3,2,1,0,0,0,1,0,1,"Oui, tout à fait",0,1
ES,1,1000000,10000.0,3333.3333333333335,56,Collège,3,0,0,0,0,1,0,0,"Oui, partiellement",0,0
UK,0,7500,24999.5,12499.75,66,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",0,2
ES,1,3500,10000.0,3333.3333333333335,72,Bac+2/Bac+3,3,0,0,0,0,1,0,1,"Oui, partiellement",5,2
UK,0,1000000,24999.5,12499.75,36,Bac+5,2,0,0,0,0,1,1,1,"Oui, partiellement",0,0
ES,0,30000,84999.5,16999.9,53,Bac+2/Bac+3,5,1,0,0,1,1,0,1,"Oui, partiellement",5,3
ES,0,30000,84999.5,21249.875,46,Doctorat,4,1,0,0,0,1,0,1,"Oui, partiellement",5,1
UK,0,30000,10000.0,3333.3333333333335,42,Bac,3,1,0,0,0,1,0,1,"Oui, tout à fait",0,3
ES,0,30000,54999.5,27499.75,70,Bac+2/Bac+3,2,1,0,0,0,1,0,1,"Oui, partiellement",5,1
UK,0,1000,54999.5,27499.75,69,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",0,1
FR,0,7500,10000.0,10000.0,65,Collège,1,0,0,0,0,1,0,1,"Non, pas du tout",0,2
FR,0,3500,34995.00000000001,8748.750000000002,71,Bac,4,0,0,0,0,1,0,1,"Oui, partiellement",0,2
UK,0,30000,54999.5,27499.75,34,Bac+5,2,0,0,0,1,1,0,0,"Oui, partiellement",10,1
DE,0,7500,44999.5,14999.833333333334,33,Bac+2/Bac+3,3,1,0,1,0,1,0,1,"Oui, partiellement",5,3
UK,0,1000,54999.5,18333.166666666668,26,Bac+5,3,0,0,1,1,1,0,1,"Oui, tout à fait",0,3
DE,1,3500,64999.5,64999.5,47,Bac,1,1,0,1,0,1,0,1,"Oui, tout à fait",10,1
DE,1,7500,34995.00000000001,8748.750000000002,50,Collège,4,1,0,0,0,1,0,1,"Oui, partiellement",0,3
FR,0,1000,54999.5,18333.166666666668,55,Bac+2/Bac+3,3,0,0,1,0,1,0,1,"Oui, tout à fait",0,3
FR,1,30000,10000.0,10000.0,75,Collège,1,0,0,0,0,1,0,1,"Oui, partiellement",0,2
FR,1,30000,84999.5,42499.75,48,Bac+5,2,1,0,0,0,1,0,1,"Oui, partiellement",0,1
UK,0,30000,10000.0,10000.0,67,Bac,1,1,0,0,1,1,0,1,"Oui, partiellement",0,2
UK,1,30000,10000.0,3333.3333333333335,54,Bac+5,3,1,0,0,0,1,0,1,"Oui, tout à fait",10,3
ES,0,30000,54999.5,13749.875,27,Bac+5,4,1,0,0,1,1,0,1,"Oui, tout à fait",20,3
DE,1,30000,10000.0,10000.0,42,Collège,1,0,0,0,0,0,0,1,"Non, pas du tout",5,2
DE,1,30000,34995.00000000001,17497.500000000004,70,Collège,2,0,0,0,0,0,0,1,"Non, pas du tout",5,2
DE,1,750000,74999.5,24999.833333333332,32,Bac+5,3,1,0,0,0,1,0,1,"Oui, partiellement",10,0
UK,0,30000,24999.5,24999.5,34,Bac,1,0,0,0,0,1,0,1,"Oui, tout à fait",0,2
DE,0,1000000,24999.5,6249.875,46,Bac,4,0,0,0,0,0,0,1,"Non, pas du tout",0,0
DE,0,1000,10000.0,2500.0,32,Bac+5,4,1,0,1,0,0,0,1,"Oui, tout à fait",5,3
FR,0,750000,10000.0,10000.0,20,Bac+2/Bac+3,1,1,0,0,0,1,0,1,"Oui, partiellement",10,0
DE,0,75000,54999.5,27499.75,67,Bac+5,2,0,0,1,1,1,0,1,"Non, pas du tout",5,1
FR,1,30000,10000.0,3333.3333333333335,23,Bac+2/Bac+3,3,1,0,0,1,0,0,0,"Oui, tout à fait",5,3
FR,0,1000000,34995.00000000001,11665.000000000002,60,Bac+2/Bac+3,3,0,0,0,0,1,0,0,"Oui, tout à fait",0,0
FR,1,75000,54999.5,18333.166666666668,32,Bac+5,3,1,0,0,1,1,0,1,"Oui, tout à fait",5,3
FR,0,1000000,54999.5,27499.75,72,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Non, pas du tout",10,0
DE,0,30000,24999.5,24999.5,65,Bac+2/Bac+3,1,1,0,0,0,1,0,1,"Oui, partiellement",0,2
UK,0,30000,24999.5,12499.75,70,Collège,2,0,0,0,0,1,0,1,"Oui, partiellement",0,2
ES,0,1000000,10000.0,5000.0,30,Bac+2/Bac+3,2,0,0,0,1,1,0,1,"Non, pas du tout",0,0
FR,1,1000,84999.5,42499.75,67,Bac+5,2,0,0,1,1,1,0,1,"Oui, partiellement",5,1
FR,1,7500,24999.5,12499.75,69,Bac+2/Bac+3,2,1,0,1,0,1,0,1,"Oui, partiellement",10,2
ES,0,30000,24999.5,12499.75,66,Bac,2,0,0,0,0,0,0,1,"Oui, partiellement",0,2
FR,1,3500,34995.00000000001,17497.500000000004,66,Bac,2,0,0,0,0,1,0,1,"Non, pas du tout",5,2
ES,0,1000000,34995.00000000001,8748.750000000002,24,Bac+2/Bac+3,4,0,0,0,0,1,0,1,"Non, pas du tout",0,0
FR,0,7500,10000.0,5000.0,46,Bac+2/Bac+3,2,1,0,0,0,1,0,1,"Oui, tout à fait",5,2
FR,0,1000,44999.5,11249.875,24,Bac+5,4,1,0,0,1,1,0,1,"Oui, partiellement",10,3
UK,1,7500,24999.5,12499.75,78,Bac,2,0,0,0,0,0,0,1,"Non, pas du tout",0,2
UK,0,7500,34995.00000000001,8748.750000000002,44,Bac+5,4,0,0,0,1,1,0,1,"Non, pas du tout",0,3
FR,1,30000,34995.00000000001,34995.00000000001,51,Bac+2/Bac+3,1,1,0,0,0,1,0,1,"Oui, tout à fait",10,1
ES,0,30000,24999.5,6249.875,22,Bac,4,1,0,0,0,1,0,1,"Oui, partiellement",20,3
UK,1,75000,64999.5,21666.5,54,Bac,3,0,0,0,0,1,0,1,"Oui, partiellement",5,1
UK,1,75000,24999.5,24999.5,72,Bac,1,0,0,1,0,1,0,1,"Oui, tout à fait",0,2
ES,1,30000,74999.5,18749.875,35,Bac+5,4,1,0,0,0,1,0,1,"Oui, tout à fait",5,3
FR,0,75000,24999.5,24999.5,76,Collège,1,0,0,0,0,0,0,0,"Non, pas du tout",5,2
FR,1,30000,74999.5,24999.833333333332,49,Bac+5,3,1,0,1,1,1,0,1,"Oui, tout à fait",5,1
DE,0,3500,34995.00000000001,8748.750000000002,32,Bac,4,1,0,0,0,1,0,1,"Oui, partiellement",0,3
ES,1,30000,24999.5,8333.166666666666,47,Bac,3,1,0,0,1,1,0,1,"Oui, partiellement",5,3
UK,1,7500,34995.00000000001,17497.500000000004,81,Bac,2,1,0,0,0,1,0,1,"Oui, partiellement",0,2
DE,1,30000,54999.5,27499.75,65,Bac+5,2,1,0,0,0,1,0,1,"Oui, partiellement",5,1
FR,1,75000,64999.5,32499.75,75,Bac+5,2,0,0,0,0,1,0,1,"Non, pas du tout",0,1
UK,0,75000,24999.5,12499.75,69,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",10,2
FR,1,75000,84999.5,28333.166666666668,35,Bac+2/Bac+3,3,1,0,0,1,0,0,1,"Oui, partiellement",5,1
FR,1,7500,24999.5,12499.75,66,Bac,2,1,0,0,0,1,0,1,"Oui, tout à fait",5,2
ES,0,75000,84999.5,42499.75,40,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Non, pas du tout",5,1
FR,0,30000,84999.5,42499.75,49,Bac+5,2,1,0,0,0,1,0,1,"Non, pas du tout",5,1
FR,0,30000,34995.00000000001,17497.500000000004,64,Bac+2/Bac+3,2,0,0,0,0,1,0,0,"Non, pas du tout",0,2
FR,1,75000,44999.5,14999.833333333334,49,Bac,3,1,0,0,0,0,0,1,"Non, pas du tout",5,3
ES,1,30000,34995.00000000001,8748.750000000002,36,Bac,4,1,0,0,0,1,0,1,"Oui, partiellement",5,3
UK,0,3500,24999.5,8333.166666666666,56,Bac,3,0,0,0,0,0,0,1,"Oui, tout à fait",10,2
UK,0,75000,84999.5,21249.875,40,Bac+2/Bac+3,4,0,0,0,0,1,0,1,"Non, pas du tout",5,1
UK,1,30000,10000.0,10000.0,65,Bac+2/Bac+3,1,0,0,0,0,1,0,1,"Non, pas du tout",5,2
UK,0,30000,74999.5,14999.9,52,Bac+2/Bac+3,5,0,0,1,0,1,0,1,"Oui, partiellement",0,3
ES,0,3500,44999.5,11249.875,56,Bac,4,0,0,1,0,1,0,1,"Oui, partiellement",0,3
DE,0,750000,44999.5,14999.833333333334,43,Bac,3,1,0,0,0,1,0,1,"Non, pas du tout",5,0
UK,0,75000,10000.0,10000.0,46,Bac+5,1,0,0,0,0,1,0,1,"Oui, partiellement",0,2
UK,1,30000,54999.5,13749.875,42,Bac+5,4,1,0,1,0,1,1,0,"Oui, partiellement",0,3
UK,1,30000,24999.5,12499.75,55,Bac+5,2,0,0,0,0,1,0,1,"Oui, partiellement",0,2
UK,0,750000,10000.0,10000.0,62,Bac+5,1,0,0,0,0,1,0,1,"Oui, partiellement",0,2
FR,0,30000,10000.0,10000.0,41,Bac,1,1,0,0,0,1,0,1,"Oui, partiellement",0,2
DE,0,1000,74999.5,37499.75,61,Bac,2,1,0,0,0,1,0,1,"Oui, partiellement",5,1
UK,0,30000,34995.00000000001,34995.00000000001,44,Bac+2/Bac+3,1,0,0,0,1,1,0,1,"Oui, partiellement",5,1
ES,0,75000,44999.5,14999.833333333334,62,Bac,3,1,0,1,1,1,0,1,"Oui, partiellement",0,3
DE,0,7500,44999.5,22499.75,61,Collège,2,0,0,0,0,1,0,1,"Oui, partiellement",10,2
ES,1,750000,54999.5,13749.875,21,Bac+2/Bac+3,4,1,0,0,0,1,0,1,"Oui, partiellement",0,0
DE,1,30000,34995.00000000001,34995.00000000001,46,Collège,1,1,0,0,0,0,0,1,"Non, pas du tout",0,1
UK,0,7500,24999.5,24999.5,30,Bac,1,1,0,1,1,1,0,1,"Oui, partiellement",5,3
DE,1,750000,34995.00000000001,11665.000000000002,67,Bac,3,0,0,0,0,1,0,1,"Oui, partiellement",0,0
DE,0,30000,44999.5,22499.75,65,Bac,2,0,0,0,0,0,0,1,"Oui, partiellement",0,2
DE,0,30000,10000.0,10000.0,70,Bac+5,1,0,0,0,0,0,0,1,"Oui, partiellement",0,2
DE,0,3500,84999.5,42499.75,65,Bac+2/Bac+3,2,0,0,0,1,1,0,1,"Oui, partiellement",0,1
UK,0,3500,10000.0,5000.0,84,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",5,2
FR,0,30000,10000.0,1666.6666666666667,41,Bac+2/Bac+3,6,1,0,0,0,0,0,1,"Oui, partiellement",0,3
FR,1,30000,10000.0,5000.0,60,Bac+5,2,0,0,0,0,1,0,1,"Oui, tout à fait",0,2
UK,0,30000,24999.5,12499.75,55,Bac+5,2,0,0,0,0,1,0,1,"Oui, partiellement",0,2
DE,1,30000,34995.00000000001,34995.00000000001,62,Collège,1,1,0,0,0,0,0,1,"Oui, partiellement",0,1
FR,0,7500,54999.5,27499.75,62,Bac,2,0,0,0,1,1,0,0,"Oui, partiellement",0,1
FR,0,30000,24999.5,12499.75,27,Bac+5,2,0,0,0,0,1,0,1,"Oui, partiellement",0,3
DE,1,1000000,74999.5,37499.75,82,Bac+5,2,1,0,1,1,1,0,1,"Oui, tout à fait",0,0
DE,1,7500,34995.00000000001,17497.500000000004,41,Collège,2,1,0,0,0,0,0,1,"Non, pas du tout",0,2
FR,0,3500,54999.5,27499.75,68,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",5,1
UK,0,30000,44999.5,8999.9,42,Bac+5,5,0,0,0,1,1,0,1,"Oui, partiellement",5,3
UK,1,1000,54999.5,27499.75,35,Bac+5,2,1,0,0,0,1,0,1,"Oui, partiellement",10,1
FR,1,750000,84999.5,21249.875,45,Bac+5,4,1,0,0,0,1,0,1,"Oui, partiellement",5,0
ES,1,1000000,64999.5,16249.875,42,Bac+2/Bac+3,4,1,0,0,1,1,0,1,"Oui, tout à fait",5,0
DE,1,3500,34995.00000000001,11665.000000000002,65,Bac+2/Bac+3,3,0,0,0,0,1,0,1,"Oui, partiellement",0,2
ES,0,75000,24999.5,24999.5,46,Bac+2/Bac+3,1,0,0,0,1,1,0,1,"Oui, partiellement",20,2
DE,1,75000,54999.5,54999.5,48,Bac+5,1,1,0,1,1,1,0,1,"Oui, partiellement",0,1
ES,1,7500,24999.5,24999.5,52,Bac+2/Bac+3,1,1,0,1,0,1,0,1,"Oui, partiellement",0,2
ES,0,75000,10000.0,5000.0,29,Bac+2/Bac+3,2,1,0,0,0,1,0,1,"Oui, partiellement",0,3
UK,0,7500,74999.5,24999.833333333332,28,Bac+2/Bac+3,3,1,0,0,0,0,0,1,"Oui, partiellement",0,3
ES,1,30000,44999.5,14999.833333333334,37,Bac+5,3,1,1,0,1,1,0,1,"Oui, tout à fait",10,3
FR,0,30000,10000.0,10000.0,39,Bac,1,0,0,0,0,1,0,1,"Oui, tout à fait",0,2
DE,0,1000000,54999.5,54999.5,46,Bac,1,0,0,0,1,1,0,1,"Oui, partiellement",5,0
DE,1,30000,84999.5,28333.166666666668,54,Bac,3,0,0,0,0,1,0,1,"Oui, partiellement",20,1
UK,1,75000,54999.5,18333.166666666668,48,Bac,3,1,0,0,1,1,0,1,"Oui, partiellement",5,3
ES,1,1000000,44999.5,22499.75,45,Bac+2/Bac+3,2,1,0,0,1,1,0,1,"Oui, partiellement",5,0
DE,0,30000,10000.0,5000.0,71,Collège,2,0,0,0,0,0,0,1,"Oui, partiellement",0,2
UK,1,30000,24999.5,12499.75,61,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",5,2
UK,0,30000,64999.5,32499.75,34,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Non, pas du tout",5,1
DE,0,1000000,24999.5,12499.75,68,Bac+5,2,1,0,0,0,1,0,1,"Oui, partiellement",0,0
UK,1,3500,24999.5,12499.75,61,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",5,2
FR,1,7500,10000.0,3333.3333333333335,58,Bac,3,0,0,0,0,0,0,1,"Oui, tout à fait",5,2
DE,0,75000,10000.0,10000.0,61,Bac,1,0,0,0,0,1,0,1,"Oui, partiellement",10,2
FR,0,30000,10000.0,5000.0,25,Bac+5,2,1,0,0,1,1,1,0,"Oui, partiellement",0,3
ES,0,75000,24999.5,8333.166666666666,49,Bac+2/Bac+3,3,0,0,0,0,1,0,1,"Non, pas du tout",5,3
DE,0,30000,44999.5,22499.75,56,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",0,2
ES,1,1000000,54999.5,18333.166666666668,50,Bac,3,1,0,0,1,1,0,1,"Oui, tout à fait",5,0
DE,0,7500,10000.0,10000.0,71,Collège,1,0,0,0,0,1,0,1,"Non, pas du tout",0,2
DE,1,30000,74999.5,24999.833333333332,40,Bac+2/Bac+3,3,1,0,1,0,1,0,1,"Oui, partiellement",0,1
UK,0,30000,10000.0,2500.0,34,Bac,4,1,0,0,0,1,0,1,"Non, pas du tout",0,3
ES,1,75000,34995.00000000001,8748.750000000002,38,Bac+5,4,1,0,0,0,1,0,1,"Oui, partiellement",5,3
FR,1,3500,24999.5,24999.5,40,Bac+2/Bac+3,1,0,0,0,0,1,0,1,"Oui, partiellement",10,2
FR,0,3500,84999.5,28333.166666666668,46,Doctorat,3,0,0,0,0,1,0,1,"Oui, partiellement",0,1
ES,0,75000,54999.5,13749.875,30,Bac+2/Bac+3,4,1,0,0,1,1,0,1,"Oui, partiellement",0,3
UK,1,75000,44999.5,22499.75,44,Bac,2,1,0,0,1,1,0,1,"Oui, tout à fait",0,3
